Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B (Counter Removed for Roadworks) Cyclist,North Strand Rd S/B (Counter Removed for Roadworks) Cyclist,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
09/01/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,,4,0,4,7,0,7
09/01/2024 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,5,4,1,0,,0,0,0,3,0,3
09/01/2024 04:00,,,,1,1,0,4,2,2,,,,0,0,0,0,0,0,1,1,0,3,0,3,0,,1,0,1,5,0,5
09/01/2024 05:00,,,,3,1,2,6,4,2,,,,0,0,0,1,1,0,0,0,0,26,2,24,0,,6,0,6,2,0,2
09/01/2024 06:00,,,,8,6,2,20,13,7,,,,0,0,0,5,5,0,2,2,0,90,22,68,0,,25,0,25,9,0,9
09/01/2024 07:00,,,,40,37,3,77,49,28,,,,0,0,0,11,11,0,13,13,0,292,48,244,0,,68,0,68,29,0,29
09/01/2024 08:00,,,,64,55,9,122,80,42,,,,0,0,0,43,43,0,58,58,0,605,78,527,0,,221,0,221,60,0,60
09/01/2024 09:00,,,,34,27,7,53,32,21,,,,0,0,0,11,11,0,8,8,0,257,30,227,0,,130,0,130,30,0,30
09/01/2024 10:00,,,,17,8,9,36,18,18,,,,0,0,0,4,4,0,2,2,0,60,11,49,0,,36,0,36,23,0,23
09/01/2024 11:00,,,,26,17,9,44,20,24,,,,0,0,0,8,8,0,6,6,0,43,15,28,0,,38,1,37,19,0,19
09/01/2024 12:00,,,,30,15,15,46,22,24,,,,0,0,0,8,8,0,8,8,0,72,31,41,0,,46,0,46,37,0,37
09/01/2024 13:00,,,,18,10,8,34,15,19,,,,0,0,0,23,23,0,8,8,0,84,44,40,0,,63,0,63,65,0,65
09/01/2024 14:00,,,,13,8,5,27,13,14,,,,0,0,0,9,9,0,12,12,0,85,42,43,0,,41,1,40,37,0,37
09/01/2024 15:00,,,,21,8,13,40,17,23,,,,0,0,0,55,55,0,14,14,0,125,86,39,0,,38,0,38,56,0,56
09/01/2024 16:00,,,,28,7,21,37,10,27,,,,0,0,0,43,43,0,20,20,0,254,180,74,0,,64,0,64,86,0,86
09/01/2024 17:00,,,,65,11,54,111,19,92,,,,0,0,0,27,27,0,22,22,0,426,308,118,0,,70,1,69,156,0,156
09/01/2024 18:00,,,,47,7,40,79,11,68,,,,0,0,0,23,23,0,10,10,0,275,203,72,0,,65,0,65,171,0,171
09/01/2024 19:00,,,,21,9,12,36,12,24,,,,0,0,0,16,16,0,2,2,0,155,101,54,0,,68,1,67,94,0,94
09/01/2024 20:00,,,,9,2,7,17,6,11,,,,0,0,0,12,12,0,0,0,0,88,60,28,0,,53,0,53,55,0,55
09/01/2024 21:00,,,,5,2,3,10,2,8,,,,0,0,0,12,12,0,4,4,0,66,54,12,0,,28,0,28,56,0,56
09/01/2024 22:00,,,,0,0,0,4,2,2,,,,0,0,0,6,6,0,1,1,0,40,29,11,0,,24,0,24,45,0,45
09/01/2024 23:00,,,,1,0,1,2,1,1,,,,0,0,0,2,2,0,1,1,0,19,13,6,0,,13,0,13,24,0,24
10/01/2024 00:00,,,,1,0,1,2,0,2,,,,0,0,0,0,0,0,0,0,0,7,6,1,0,,4,0,4,9,0,9
10/01/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,2,1,1,0,,0,0,0,0,0,0
10/01/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,3,0,0,,0,0,0,3,0,3
10/01/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,,0,0,0,3,0,3
10/01/2024 04:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,4,1,3,0,,1,0,1,1,0,1
10/01/2024 05:00,,,,2,1,1,4,0,4,,,,0,0,0,0,0,0,0,0,0,29,4,25,0,,8,0,8,1,0,1
10/01/2024 06:00,,,,11,9,2,26,18,8,,,,0,0,0,8,8,0,0,0,0,98,20,78,0,,35,0,35,5,0,5
10/01/2024 07:00,,,,38,33,5,64,45,19,,,,0,0,0,14,14,0,9,9,0,297,58,239,0,,61,0,61,22,0,22
10/01/2024 08:00,,,,80,67,13,133,104,29,,,,0,0,0,50,50,0,61,61,0,674,93,581,0,,189,1,188,62,0,62
10/01/2024 09:00,,,,40,27,13,70,42,28,,,,0,0,0,14,14,0,13,13,0,235,34,201,0,,128,0,128,36,0,36
10/01/2024 10:00,,,,30,13,17,41,17,24,,,,0,0,0,10,10,0,10,10,0,62,13,49,0,,45,0,45,21,1,20
10/01/2024 11:00,,,,36,22,14,62,33,29,,,,0,0,0,12,12,0,6,6,0,70,18,52,0,,38,0,38,34,0,34
10/01/2024 12:00,,,,20,10,10,46,27,19,,,,0,0,0,12,12,0,10,10,0,63,25,38,0,,41,0,41,49,1,48
10/01/2024 13:00,,,,39,24,15,51,25,26,,,,0,0,0,27,27,0,8,8,0,130,63,67,0,,84,0,84,74,1,73
10/01/2024 14:00,,,,43,27,16,45,28,17,,,,0,0,0,21,21,0,9,9,0,83,52,31,0,,52,1,51,64,0,64
10/01/2024 15:00,,,,23,7,16,37,12,25,,,,0,0,0,42,42,0,12,12,0,128,75,53,0,,64,0,64,68,1,67
10/01/2024 16:00,,,,31,11,20,46,11,35,,,,0,0,0,32,32,0,9,9,0,242,168,74,0,,68,0,68,105,0,105
10/01/2024 17:00,,,,72,15,57,107,15,92,,,,0,0,0,30,30,0,26,26,0,441,325,116,0,,67,0,67,195,1,194
10/01/2024 18:00,,,,66,10,56,99,17,82,,,,0,0,0,23,23,0,10,10,0,293,216,77,0,,62,1,61,122,0,122
10/01/2024 19:00,,,,35,11,24,54,16,38,,,,0,0,0,10,10,0,8,8,0,156,93,63,0,,65,0,65,88,1,87
10/01/2024 20:00,,,,22,8,14,23,8,15,,,,0,0,0,15,15,0,1,1,0,99,60,39,0,,64,0,64,60,1,59
10/01/2024 21:00,,,,4,2,2,9,4,5,,,,0,0,0,2,2,0,0,0,0,58,37,21,0,,48,1,47,59,0,59
10/01/2024 22:00,,,,2,1,1,4,3,1,,,,0,0,0,6,6,0,1,1,0,47,35,12,0,,23,0,23,30,0,30
10/01/2024 23:00,,,,1,0,1,3,0,3,,,,0,0,0,3,3,0,0,0,0,28,19,9,0,,10,0,10,26,0,26
11/01/2024 00:00,,,,2,2,0,1,1,0,,,,0,0,0,1,1,0,0,0,0,15,14,1,0,,8,0,8,15,0,15
11/01/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,5,5,0,0,,0,0,0,1,0,1
11/01/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,,1,0,1,5,0,5
11/01/2024 03:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,4,3,1,0,,0,0,0,2,0,2
11/01/2024 04:00,,,,0,0,0,4,1,3,,,,0,0,0,0,0,0,1,1,0,4,1,3,0,,0,0,0,4,0,4
11/01/2024 05:00,,,,5,3,2,9,5,4,,,,0,0,0,2,2,0,1,1,0,29,2,27,0,,10,0,10,2,0,2
11/01/2024 06:00,,,,14,12,2,32,19,13,,,,0,0,0,9,9,0,1,1,0,99,27,72,0,,18,0,18,6,0,6
11/01/2024 07:00,,,,50,38,12,88,56,32,,,,0,0,0,15,15,0,16,16,0,267,52,215,0,,72,1,71,31,0,31
11/01/2024 08:00,,,,87,72,15,151,111,40,,,,0,0,0,39,39,0,74,74,0,614,88,526,0,,192,1,191,58,0,58
11/01/2024 09:00,,,,34,24,10,58,35,23,,,,0,0,0,22,22,0,12,12,0,248,32,216,0,,132,0,132,34,0,34
11/01/2024 10:00,,,,40,21,19,50,23,27,,,,0,0,0,8,8,0,9,9,0,95,25,70,0,,52,0,52,24,0,24
11/01/2024 11:00,,,,45,25,20,60,32,28,,,,0,0,0,16,16,0,5,5,0,58,23,35,0,,39,0,39,41,0,41
11/01/2024 12:00,,,,41,22,19,66,32,34,,,,0,0,0,16,16,0,7,7,0,67,24,43,0,,69,2,67,48,0,48
11/01/2024 13:00,,,,41,20,21,45,16,29,,,,0,0,0,8,8,0,11,11,0,112,46,66,0,,88,1,87,71,0,71
11/01/2024 14:00,,,,32,15,17,37,17,20,,,,0,0,0,15,15,0,5,5,0,87,36,51,0,,50,2,48,74,0,74
11/01/2024 15:00,,,,33,14,19,55,24,31,,,,0,0,0,52,52,0,12,12,0,131,78,53,0,,36,0,36,52,1,51
11/01/2024 16:00,,,,35,14,21,65,18,47,,,,0,0,0,36,36,0,10,10,0,253,172,81,0,,67,1,66,93,0,93
11/01/2024 17:00,,,,89,15,74,122,20,102,,,,0,0,0,32,32,0,15,15,0,389,275,114,0,,79,0,79,203,0,203
11/01/2024 18:00,,,,74,18,56,112,30,82,,,,0,0,0,31,31,0,11,11,0,347,246,101,0,,79,0,79,137,2,135
11/01/2024 19:00,,,,26,6,20,48,10,38,,,,0,0,0,16,16,0,7,7,0,199,110,89,0,,36,0,36,120,0,120
11/01/2024 20:00,,,,17,6,11,38,17,21,,,,0,0,0,8,8,0,5,5,0,125,80,45,0,,53,0,53,68,1,67
11/01/2024 21:00,,,,10,3,7,23,8,15,,,,0,0,0,10,10,0,2,2,0,80,54,26,0,,41,0,41,57,1,56
11/01/2024 22:00,,,,7,2,5,20,4,16,,,,0,0,0,6,6,0,1,1,0,63,45,18,0,,29,0,29,42,1,41
11/01/2024 23:00,,,,3,2,1,3,0,3,,,,0,0,0,1,1,0,0,0,0,32,24,8,0,,23,0,23,31,0,31
12/01/2024 00:00,,,,3,2,1,10,3,7,,,,0,0,0,3,3,0,1,1,0,21,16,5,0,,8,0,8,15,0,15
12/01/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,7,5,2,0,,3,0,3,5,0,5
12/01/2024 02:00,,,,1,0,1,0,0,0,,,,0,0,0,0,0,0,0,0,0,5,5,0,0,,0,0,0,3,0,3
12/01/2024 03:00,,,,1,1,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,6,5,1,0,,1,0,1,2,0,2
12/01/2024 04:00,,,,2,1,1,6,2,4,,,,0,0,0,0,0,0,0,0,0,5,1,4,0,,0,0,0,1,0,1
12/01/2024 05:00,,,,6,5,1,6,3,3,,,,0,0,0,3,3,0,0,0,0,26,3,23,0,,8,0,8,2,0,2
12/01/2024 06:00,,,,11,9,2,19,15,4,,,,0,0,0,3,3,0,2,2,0,86,25,61,0,,11,1,10,7,0,7
12/01/2024 07:00,,,,28,23,5,35,23,12,,,,0,0,0,17,17,0,21,21,0,205,46,159,0,,50,0,50,21,0,21
12/01/2024 08:00,,,,59,48,11,93,72,21,,,,0,0,0,40,40,0,65,65,0,386,63,323,0,,128,0,128,47,0,47
12/01/2024 09:00,,,,32,18,14,52,30,22,,,,0,0,0,14,14,0,16,16,0,175,33,142,0,,84,0,84,34,0,34
12/01/2024 10:00,,,,41,22,19,40,16,24,,,,0,0,0,6,6,0,5,5,0,77,22,55,0,,44,1,43,26,0,26
12/01/2024 11:00,,,,33,18,15,49,26,23,,,,0,0,0,6,6,0,8,8,0,67,20,47,0,,60,0,60,27,0,27
12/01/2024 12:00,,,,42,21,21,65,28,37,,,,0,0,0,22,22,0,10,10,0,119,45,74,0,,85,1,84,61,1,60
12/01/2024 13:00,,,,46,23,23,64,30,34,,,,0,0,0,45,45,0,12,12,0,123,55,68,0,,94,0,94,52,0,52
12/01/2024 14:00,,,,34,19,15,42,24,18,,,,0,0,0,21,21,0,8,8,0,112,53,59,0,,72,0,72,67,1,66
12/01/2024 15:00,,,,29,12,17,39,14,25,,,,0,0,0,25,25,0,11,11,0,146,87,59,0,,67,2,65,81,0,81
12/01/2024 16:00,,,,45,11,34,65,18,47,,,,0,0,0,31,31,0,18,18,0,217,126,91,0,,67,0,67,95,0,95
12/01/2024 17:00,,,,45,12,33,88,18,70,,,,0,0,0,22,22,0,15,15,0,265,172,93,0,,86,2,84,154,1,153
12/01/2024 18:00,,,,38,4,34,58,10,48,,,,0,0,0,19,19,0,14,14,0,214,140,74,0,,85,0,85,136,1,135
12/01/2024 19:00,,,,20,10,10,39,15,24,,,,0,0,0,11,11,0,4,4,0,131,77,54,0,,75,0,75,92,0,92
12/01/2024 20:00,,,,14,3,11,26,12,14,,,,0,0,0,5,5,0,6,6,0,107,59,48,0,,56,0,56,41,0,41
12/01/2024 21:00,,,,7,4,3,20,10,10,,,,0,0,0,4,4,0,3,3,0,79,47,32,0,,57,0,57,53,0,53
12/01/2024 22:00,,,,6,2,4,12,3,9,,,,0,0,0,3,3,0,0,0,0,62,43,19,0,,40,0,40,41,0,41
12/01/2024 23:00,,,,3,2,1,10,5,5,,,,0,0,0,3,3,0,4,4,0,32,23,9,0,,17,0,17,30,0,30
13/01/2024 00:00,,,,5,3,2,2,1,1,,,,0,0,0,3,3,0,1,1,0,30,21,9,0,,10,0,10,28,0,28
13/01/2024 01:00,,,,1,0,1,2,1,1,,,,0,0,0,0,0,0,1,1,0,12,9,3,0,,1,0,1,5,0,5
13/01/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,5,0,5,7,0,7
13/01/2024 03:00,,,,0,0,0,2,1,1,,,,0,0,0,1,1,0,0,0,0,16,15,1,0,,2,0,2,15,0,15
13/01/2024 04:00,,,,0,0,0,2,1,1,,,,0,0,0,1,1,0,0,0,0,5,3,2,0,,0,0,0,5,0,5
13/01/2024 05:00,,,,0,0,0,2,1,1,,,,0,0,0,2,2,0,1,1,0,4,1,3,0,,2,0,2,5,0,5
13/01/2024 06:00,,,,3,3,0,5,3,2,,,,0,0,0,2,2,0,1,1,0,34,6,28,0,,6,0,6,5,0,5
13/01/2024 07:00,,,,11,3,8,12,2,10,,,,0,0,0,0,0,0,1,1,0,30,7,23,0,,9,0,9,5,0,5
13/01/2024 08:00,,,,33,15,18,52,20,32,,,,0,0,0,3,3,0,5,5,0,47,10,37,0,,27,0,27,9,0,9
13/01/2024 09:00,,,,67,32,35,92,40,52,,,,0,0,0,8,8,0,7,7,0,56,14,42,0,,41,0,41,20,0,20
13/01/2024 10:00,,,,96,42,54,104,43,61,,,,0,0,0,15,15,0,9,9,0,78,27,51,0,,67,0,67,27,1,26
13/01/2024 11:00,,,,124,65,59,179,84,95,,,,0,0,0,20,20,0,6,6,0,89,27,62,0,,62,0,62,46,0,46
13/01/2024 12:00,,,,80,42,38,112,67,45,,,,0,0,0,6,6,0,13,13,0,105,48,57,0,,57,0,57,34,0,34
13/01/2024 13:00,,,,59,37,22,100,68,32,,,,0,0,0,8,8,0,7,7,0,95,42,53,0,,71,0,71,52,0,52
13/01/2024 14:00,,,,62,29,33,78,38,40,,,,0,0,0,16,16,0,12,12,0,69,35,34,0,,51,0,51,26,1,25
13/01/2024 15:00,,,,62,32,30,83,41,42,,,,0,0,0,10,10,0,7,7,0,80,34,46,0,,56,0,56,55,0,55
13/01/2024 16:00,,,,34,19,15,48,17,31,,,,0,0,0,15,15,0,13,13,0,79,33,46,0,,59,0,59,40,0,40
13/01/2024 17:00,,,,20,11,9,35,16,19,,,,0,0,0,12,12,0,4,4,0,91,36,55,0,,44,0,44,64,0,64
13/01/2024 18:00,,,,9,5,4,24,15,9,,,,0,0,0,12,12,0,6,6,0,100,42,58,0,,59,0,59,55,0,55
13/01/2024 19:00,,,,12,4,8,20,8,12,,,,0,0,0,8,8,0,3,3,0,95,67,28,0,,79,3,76,63,0,63
13/01/2024 20:00,,,,9,6,3,19,8,11,,,,0,0,0,4,4,0,3,3,0,73,33,40,0,,60,0,60,41,1,40
13/01/2024 21:00,,,,1,0,1,7,3,4,,,,0,0,0,8,8,0,3,3,0,56,31,25,0,,49,0,49,33,1,32
13/01/2024 22:00,,,,2,2,0,8,2,6,,,,0,0,0,1,1,0,2,2,0,52,31,21,0,,30,0,30,25,1,24
13/01/2024 23:00,,,,2,1,1,5,2,3,,,,0,0,0,5,5,0,0,0,0,39,28,11,0,,18,0,18,26,0,26
14/01/2024 00:00,,,,4,1,3,5,1,4,,,,0,0,0,2,2,0,0,0,0,24,15,9,0,,7,0,7,21,0,21
14/01/2024 01:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,0,0,0,12,9,3,0,,2,0,2,7,0,7
14/01/2024 02:00,,,,1,1,0,3,1,2,,,,0,0,0,0,0,0,0,0,0,6,5,1,0,,3,0,3,9,0,9
14/01/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,7,7,0,0,,0,0,0,8,0,8
14/01/2024 04:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,7,5,2,0,,1,0,1,9,0,9
14/01/2024 05:00,,,,1,0,1,2,0,2,,,,0,0,0,2,2,0,0,0,0,6,3,3,0,,3,0,3,2,0,2
14/01/2024 06:00,,,,3,2,1,3,2,1,,,,0,0,0,2,2,0,0,0,0,13,3,10,0,,4,0,4,2,0,2
14/01/2024 07:00,,,,12,6,6,15,7,8,,,,0,0,0,1,1,0,2,2,0,13,3,10,0,,8,0,8,4,1,3
14/01/2024 08:00,,,,34,13,21,35,16,19,,,,0,0,0,1,1,0,5,5,0,36,11,25,0,,18,0,18,10,0,10
14/01/2024 09:00,,,,95,36,59,127,45,82,,,,0,0,0,6,6,0,9,9,0,55,15,40,0,,39,0,39,12,0,12
14/01/2024 10:00,,,,117,48,69,129,52,77,,,,0,0,0,20,20,0,11,11,0,41,14,27,0,,30,0,30,18,0,18
14/01/2024 11:00,,,,142,67,75,174,77,97,,,,0,0,0,15,15,0,13,13,0,74,24,50,0,,34,0,34,25,0,25
14/01/2024 12:00,,,,151,83,68,206,122,84,,,,0,0,0,9,9,0,6,6,0,71,23,48,0,,43,0,43,42,0,42
14/01/2024 13:00,,,,140,78,62,233,132,101,,,,0,0,0,23,23,0,9,9,0,89,44,45,0,,41,0,41,54,1,53
14/01/2024 14:00,,,,98,56,42,130,62,68,,,,0,0,0,14,14,0,8,8,0,93,36,57,0,,56,0,56,52,2,50
14/01/2024 15:00,,,,83,47,36,108,57,51,,,,0,0,0,8,8,0,7,7,0,73,30,43,0,,55,0,55,54,0,54
14/01/2024 16:00,,,,41,29,12,66,37,29,,,,0,0,0,18,18,0,7,7,0,91,42,49,0,,43,0,43,45,1,44
14/01/2024 17:00,,,,18,7,11,33,13,20,,,,0,0,0,2,2,0,4,4,0,77,47,30,0,,42,0,42,81,0,81
14/01/2024 18:00,,,,16,8,8,22,13,9,,,,0,0,0,11,11,0,2,2,0,65,34,31,0,,65,0,65,66,0,66
14/01/2024 19:00,,,,7,2,5,14,7,7,,,,0,0,0,9,9,0,6,6,0,68,36,32,0,,55,1,54,54,0,54
14/01/2024 20:00,,,,6,4,2,11,6,5,,,,0,0,0,6,6,0,5,5,0,54,26,28,0,,54,0,54,52,0,52
14/01/2024 21:00,,,,3,2,1,2,0,2,,,,0,0,0,3,3,0,4,4,0,48,25,23,0,,27,0,27,28,0,28
14/01/2024 22:00,,,,2,1,1,1,0,1,,,,0,0,0,5,5,0,1,1,0,34,23,11,0,,18,0,18,26,0,26
14/01/2024 23:00,,,,1,1,0,2,0,2,,,,0,0,0,3,3,0,1,1,0,22,17,5,0,,8,0,8,17,1,16
15/01/2024 00:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,9,6,3,0,,8,0,8,6,0,6
15/01/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,5,4,1,0,,0,0,0,2,0,2
15/01/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,3,0,3,3,0,3
15/01/2024 03:00,,,,5,3,2,7,2,5,,,,0,0,0,0,0,0,2,2,0,3,3,0,0,,0,0,0,3,0,3
15/01/2024 04:00,,,,3,2,1,4,2,2,,,,0,0,0,0,0,0,2,2,0,5,0,5,0,,2,0,2,2,0,2
15/01/2024 05:00,,,,4,2,2,7,3,4,,,,0,0,0,1,1,0,0,0,0,31,5,26,0,,7,0,7,0,0,0
15/01/2024 06:00,,,,9,8,1,15,14,1,,,,0,0,0,9,9,0,0,0,0,91,16,75,0,,21,1,20,11,0,11
15/01/2024 07:00,,,,23,20,3,41,33,8,,,,0,0,0,15,15,0,7,7,0,207,52,155,0,,57,0,57,23,0,23
15/01/2024 08:00,,,,42,35,7,71,59,12,,,,0,0,0,50,50,0,48,48,0,450,53,397,0,,161,0,161,43,0,43
15/01/2024 09:00,,,,27,20,7,44,33,11,,,,0,0,0,15,15,0,12,12,0,195,32,163,0,,121,0,121,31,0,31
15/01/2024 10:00,,,,25,11,14,40,14,26,,,,0,0,0,5,5,0,8,8,0,68,21,47,0,,47,0,47,24,0,24
15/01/2024 11:00,,,,25,13,12,28,13,15,,,,0,0,0,10,10,0,2,2,0,55,19,36,0,,25,0,25,25,0,25
15/01/2024 12:00,,,,48,25,23,62,33,29,,,,0,0,0,7,7,0,6,6,0,80,32,48,0,,52,1,51,40,0,40
15/01/2024 13:00,,,,40,16,24,50,22,28,,,,0,0,0,13,13,0,17,17,0,101,38,63,0,,63,0,63,56,0,56
15/01/2024 14:00,,,,29,15,14,51,29,22,,,,0,0,0,17,17,0,9,9,0,82,38,44,0,,52,0,52,49,0,49
15/01/2024 15:00,,,,24,7,17,41,15,26,,,,0,0,0,42,42,0,15,15,0,121,72,49,0,,47,0,47,51,0,51
15/01/2024 16:00,,,,24,12,12,48,15,33,,,,0,0,0,27,27,0,17,17,0,187,119,68,0,,45,0,45,86,0,86
15/01/2024 17:00,,,,51,8,43,94,14,80,,,,0,0,0,28,28,0,23,23,0,356,241,115,0,,82,0,82,193,0,193
15/01/2024 18:00,,,,56,11,45,91,17,74,,,,0,0,0,24,24,0,15,15,0,268,185,83,0,,41,0,41,166,0,166
15/01/2024 19:00,,,,16,4,12,27,7,20,,,,0,0,0,10,10,0,11,11,0,127,80,47,0,,78,0,78,92,0,92
15/01/2024 20:00,,,,13,3,10,23,5,18,,,,0,0,0,6,6,0,5,5,0,90,55,35,0,,44,0,44,61,0,61
15/01/2024 21:00,,,,10,4,6,15,5,10,,,,0,0,0,3,3,0,4,4,0,53,37,16,0,,19,1,18,46,0,46
15/01/2024 22:00,,,,5,2,3,7,3,4,,,,0,0,0,3,3,0,1,1,0,28,18,10,0,,27,0,27,35,0,35
15/01/2024 23:00,,,,2,1,1,5,0,5,,,,0,0,0,0,0,0,1,1,0,23,11,12,0,,10,0,10,18,0,18
16/01/2024 00:00,,,,1,1,0,2,1,1,,,,0,0,0,1,1,0,0,0,0,5,5,0,0,,7,0,7,11,0,11
16/01/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,1,1,0,3,2,1,0,,0,0,0,3,0,3
16/01/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,1,1,0,6,4,2,0,,0,0,0,0,0,0
16/01/2024 03:00,,,,1,0,1,3,1,2,,,,0,0,0,0,0,0,1,1,0,3,2,1,0,,1,0,1,2,0,2
16/01/2024 04:00,,,,1,1,0,3,1,2,,,,0,0,0,0,0,0,2,2,0,6,2,4,0,,1,0,1,3,0,3
16/01/2024 05:00,,,,4,2,2,4,1,3,,,,0,0,0,1,1,0,1,1,0,29,2,27,0,,9,0,9,3,0,3
16/01/2024 06:00,,,,7,7,0,14,12,2,,,,0,0,0,4,4,0,1,1,0,104,27,77,0,,25,0,25,9,0,9
16/01/2024 07:00,,,,41,36,5,61,51,10,,,,0,0,0,9,9,0,15,15,0,257,42,215,0,,75,0,75,27,0,27
16/01/2024 08:00,,,,67,61,6,116,102,14,,,,0,0,0,53,53,0,87,87,0,610,77,533,0,,190,0,190,38,1,37
16/01/2024 09:00,,,,26,19,7,46,32,14,,,,0,0,0,21,21,0,18,18,0,235,40,195,0,,153,0,153,28,1,27
16/01/2024 10:00,,,,23,11,12,33,14,19,,,,0,0,0,6,6,0,2,2,0,74,18,56,0,,52,0,52,21,0,21
16/01/2024 11:00,,,,22,12,10,28,16,12,,,,0,0,0,12,12,0,2,2,0,63,17,46,0,,45,0,45,26,0,26
16/01/2024 12:00,,,,28,15,13,36,16,20,,,,0,0,0,5,5,0,14,14,0,90,36,54,0,,54,0,54,48,0,48
16/01/2024 13:00,,,,40,13,27,49,15,34,,,,0,0,0,12,12,0,9,9,0,93,41,52,0,,70,0,70,68,0,68
16/01/2024 14:00,,,,27,14,13,41,17,24,,,,0,0,0,16,16,0,9,9,0,102,43,59,0,,64,1,63,47,1,46
16/01/2024 15:00,,,,31,8,23,39,13,26,,,,0,0,0,41,41,0,10,10,0,125,66,59,0,,43,0,43,50,0,50
16/01/2024 16:00,,,,34,15,19,43,15,28,,,,0,0,0,38,38,0,11,11,0,226,153,73,0,,56,1,55,81,0,81
16/01/2024 17:00,,,,61,10,51,117,18,99,,,,0,0,0,42,42,0,15,15,0,413,307,106,0,,84,0,84,201,0,201
16/01/2024 18:00,,,,67,14,53,103,13,90,,,,0,0,0,25,25,0,11,11,0,329,242,87,0,,91,0,91,125,0,125
16/01/2024 19:00,,,,30,11,19,53,19,34,,,,0,0,0,18,18,0,7,7,0,165,95,70,0,,55,0,55,81,0,81
16/01/2024 20:00,,,,13,5,8,23,7,16,,,,0,0,0,17,17,0,6,6,0,98,65,33,0,,56,1,55,63,0,63
16/01/2024 21:00,,,,4,1,3,17,4,13,,,,0,0,0,6,6,0,5,5,0,45,32,13,0,,38,0,38,52,0,52
16/01/2024 22:00,,,,7,3,4,8,1,7,,,,0,0,0,7,7,0,4,4,0,39,30,9,0,,27,1,26,37,0,37
16/01/2024 23:00,,,,2,0,2,3,0,3,,,,0,0,0,1,1,0,0,0,0,25,17,8,0,,8,0,8,17,0,17
17/01/2024 00:00,,,,4,3,1,2,1,1,,,,0,0,0,1,1,0,1,1,0,7,6,1,0,,5,0,5,14,1,13
17/01/2024 01:00,,,,1,0,1,1,0,1,,,,0,0,0,1,1,0,0,0,0,7,6,1,0,,0,0,0,1,0,1
17/01/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,1,0,1,0,,1,0,1,2,0,2
17/01/2024 03:00,,,,1,1,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,2,1,0,,1,0,1,3,0,3
